Group ID,Major,Course
756,"Agronomy, BS",MATH 221
756,"Agronomy, BS",STAT 301
756,"Agronomy, BS",STAT 371
756,"Agronomy, BS",STAT/B M I  541
756,"Agronomy, BS",STAT/F&W ECOL  571
757,"Agronomy, BS",CHEM 103 & CHEM 104
757,"Agronomy, BS",CHEM 109
758,"Agronomy, BS",BOTANY/BIOLOGY  130
758,"Agronomy, BS",ZOOLOGY/BIOLOGY  101
758,"Agronomy, BS",ZOOLOGY/BIOLOGY  102
758,"Agronomy, BS",BIOLOGY/BOTANY/ZOOLOGY  151 & ZOOLOGY/BIOLOGY/BOTANY  152
758,"Agronomy, BS",BIOCORE 381
758,"Agronomy, BS",BIOCORE 382
758,"Agronomy, BS",BIOCORE 383
758,"Agronomy, BS",BIOCORE 384
759,"Agronomy, BS",ECON 101
759,"Agronomy, BS",ECON 111
760,"Agronomy, BS",SOIL SCI 301 & SOIL SCI 302
760,"Agronomy, BS",PLANTSCI 110
760,"Agronomy, BS",PL PATH 300
760,"Agronomy, BS",GENETICS 466
760,"Agronomy, BS",PLANTSCI 338
760,"Agronomy, BS",PLANTSCI 310
760,"Agronomy, BS",ENTOM/ZOOLOGY  302
760,"Agronomy, BS",ENTOM 351
760,"Agronomy, BS",AGROECOL 370
760,"Agronomy, BS",BOTANY/F&W ECOL 455
760,"Agronomy, BS",BOTANY/F&W ECOL/ZOOLOGY 460
760,"Agronomy, BS",ENVIR ST/LAND ARC 361
761,"Agronomy, BS",PLANTSCI 510
762,"Animal Sciences, BS",MATH 112 & MATH 113
762,"Animal Sciences, BS",MATH 114
762,"Animal Sciences, BS",STAT 301
762,"Animal Sciences, BS",STAT 371
763,"Animal Sciences, BS",CHEM 103 & CHEM 104
763,"Animal Sciences, BS",CHEM 109
764,"Animal Sciences, BS",BIOLOGY/BOTANY/ZOOLOGY 151
764,"Animal Sciences, BS",ZOOLOGY/BIOLOGY/BOTANY  152
764,"Animal Sciences, BS",ZOOLOGY/BIOLOGY  101
764,"Animal Sciences, BS",ZOOLOGY/BIOLOGY  102
764,"Animal Sciences, BS",BOTANY/BIOLOGY  130
764,"Animal Sciences, BS",BIOCORE 381
764,"Animal Sciences, BS",BIOCORE 382
764,"Animal Sciences, BS",BIOCORE 383
764,"Animal Sciences, BS",BIOCORE 384
765,"Animal Sciences, BS",GENETICS 466
766,"Animal Sciences, BS",AN SCI/DY SCI 101
766,"Animal Sciences, BS",AN SCI/DY SCI  102
766,"Animal Sciences, BS",AN SCI/FOOD SCI 305
766,"Animal Sciences, BS",AN SCI/DY SCI/NUTR SCI 311
766,"Animal Sciences, BS",AN SCI/DY SCI  320
766,"Animal Sciences, BS",AN SCI/DY SCI 361
766,"Animal Sciences, BS",AN SCI/DY SCI  362
766,"Animal Sciences, BS",AN SCI/DY SCI  363
766,"Animal Sciences, BS",AN SCI/DY SCI  373
766,"Animal Sciences, BS",AN SCI/DY SCI  434
767,"Animal Sciences, BS",AN SCI 435
768,"Community and Environmental Sociology, BS",C&E SOC/SOC  140
768,"Community and Environmental Sociology, BS",C&E SOC/SOC  475
768,"Community and Environmental Sociology, BS",C&E SOC/SOC  357
768,"Community and Environmental Sociology, BS",C&E SOC/SOC  360
769,"Community and Environmental Sociology, BS",C&E SOC 500
770,"Dairy Science, BS",MATH 112
770,"Dairy Science, BS",MATH 114
770,"Dairy Science, BS",MATH 171
770,"Dairy Science, BS",STAT 301
770,"Dairy Science, BS",STAT 371
771,"Dairy Science, BS",CHEM 103 & CHEM 104
771,"Dairy Science, BS",CHEM 109
772,"Dairy Science, BS",ZOOLOGY/BIOLOGY  101
772,"Dairy Science, BS",ZOOLOGY/BIOLOGY  102
772,"Dairy Science, BS",AGRONOMY 100
772,"Dairy Science, BS",ZOOLOGY/BIOLOGY  101
772,"Dairy Science, BS",ZOOLOGY/BIOLOGY  102
772,"Dairy Science, BS",BOTANY/BIOLOGY  130
772,"Dairy Science, BS",BIOLOGY/BOTANY/ZOOLOGY 151
772,"Dairy Science, BS",BIOLOGY/BOTANY/ZOOLOGY 152
772,"Dairy Science, BS",GENETICS 466
772,"Dairy Science, BS",CHEM 341
772,"Dairy Science, BS",CHEM 343
772,"Dairy Science, BS",MICROBIO 101
772,"Dairy Science, BS",MICROBIO 303
773,"Dairy Science, BS",BIOCHEM 301
773,"Dairy Science, BS",BIOCHEM 501
773,"Dairy Science, BS",BIOCHEM 507 & BIOCHEM 508
774,"Dairy Science, BS",ECON 101
775,"Dairy Science, BS",AN SCI/DY SCI 101
775,"Dairy Science, BS",AN SCI/DY SCI  102
775,"Dairy Science, BS",DY SCI 233
775,"Dairy Science, BS",DY SCI 234
775,"Dairy Science, BS",AN SCI/DY SCI/NUTR SCI 311
775,"Dairy Science, BS",AN SCI/DY SCI 361
775,"Dairy Science, BS",AN SCI/DY SCI 362
775,"Dairy Science, BS",AN SCI/DY SCI 363
775,"Dairy Science, BS",AN SCI/DY SCI 373
775,"Dairy Science, BS",DY SCI 378
775,"Dairy Science, BS",AN SCI/DY SCI 414
775,"Dairy Science, BS",AN SCI/DY SCI 434
776,"Dairy Science, BS",DY SCI 399
776,"Dairy Science, BS",DY SCI 535
777,"Dairy Science, BS",AN SCI 135
777,"Dairy Science, BS",DY SCI 205
777,"Dairy Science, BS",DY SCI 289
777,"Dairy Science, BS",DY SCI 299
777,"Dairy Science, BS",DY SCI/AN SCI  370
777,"Dairy Science, BS",DY SCI 375
777,"Dairy Science, BS",DY SCI 471
777,"Dairy Science, BS",DY SCI/AN SCI/FOOD SCI/SOIL SCI  472
777,"Dairy Science, BS",DY SCI/AN SCI/FOOD SCI/SOIL SCI  473
777,"Dairy Science, BS",DY SCI 534
777,"Dairy Science, BS",DY SCI 681
777,"Dairy Science, BS",DY SCI 682
777,"Dairy Science, BS",DY SCI 699
778,"Entomology, BS",MATH 112 & MATH 113
779,"Entomology, BS",MATH 114
780,"Entomology, BS",MATH 171
781,"Entomology, BS",MATH 211
782,"Entomology, BS",MATH 217
783,"Entomology, BS",MATH 221
784,"Entomology, BS",STAT 371
785,"Entomology, BS",CHEM 103 & CHEM 104
786,"Entomology, BS",CHEM 109
787,"Entomology, BS",BIOLOGY/BOTANY/ZOOLOGY  151 & BIOLOGY/BOTANY/ZOOLOGY  152
788,"Entomology, BS",BIOLOGY/ZOOLOGY  101 & BIOLOGY/ZOOLOGY  102 & BIOLOGY/BOTANY  130
789,"Entomology, BS",BIOCORE 381 & BIOCORE 382 & BIOCORE 383 & BIOCORE 384
790,"Entomology, BS",PHYSICS 103
791,"Entomology, BS",PHYSICS 107
792,"Entomology, BS",PHYSICS 109
793,"Entomology, BS",PHYSICS 115
794,"Entomology, BS",PHYSICS 201
795,"Entomology, BS",PHYSICS 207
796,"Entomology, BS",GENETICS 466
796,"Entomology, BS",CHEM 341
796,"Entomology, BS",CHEM 342
796,"Entomology, BS",CHEM 343
796,"Entomology, BS",CHEM 344
796,"Entomology, BS",CHEM 345
796,"Entomology, BS",PHYSICS 104
796,"Entomology, BS",PHYSICS 202
796,"Entomology, BS",PHYSICS 208
796,"Entomology, BS","ENTOM (not used to meet other requirements), BOTANY, ZOOLOGY, F&W ECOL, MICROBIO, or PL PATH."
797,"Entomology, BS",ENTOM/ZOOLOGY  302
798,"Entomology, BS",ENTOM 331
798,"Entomology, BS",ENTOM 432
798,"Entomology, BS",ENTOM 450
798,"Entomology, BS",ENTOM 468
798,"Entomology, BS",ENTOM/BOTANY/ZOOLOGY  473
798,"Entomology, BS",ENTOM 490
799,"Entomology, BS",ENTOM 321
799,"Entomology, BS",ENTOM/ZOOLOGY  371
799,"Entomology, BS",ENTOM/BOTANY/PL PATH  505
799,"Entomology, BS",ENTOM/GENETICS/ZOOLOGY  624
800,"Entomology, BS",ENTOM 344
800,"Entomology, BS",ENTOM/M M & I/PATH-BIO/ZOOLOGY  350
800,"Entomology, BS",ENTOM 351
800,"Entomology, BS",ENTOM/ZOOLOGY  371
800,"Entomology, BS",ENTOM 450
801,"Entomology, BS",ENTOM 375
801,"Entomology, BS",ENTOM 399
801,"Entomology, BS",ENTOM 681
801,"Entomology, BS",ENTOM 682
801,"Entomology, BS",ENTOM 691
801,"Entomology, BS",ENTOM 699
802,"Entomology, BS",ENTOM 468
803,"Food Science, BS",MATH 217
803,"Food Science, BS",MATH 221
803,"Food Science, BS",STAT 301
803,"Food Science, BS",STAT 371
804,"Food Science, BS",CHEM 103 & CHEM 104
804,"Food Science, BS",CHEM 109
804,"Food Science, BS",CHEM 343
805,"Food Science, BS",PHYSICS 103
805,"Food Science, BS",PHYSICS 201
805,"Food Science, BS",PHYSICS 207
806,"Food Science, BS",BIOLOGY/BOTANY/ZOOLOGY  151
806,"Food Science, BS",MICROBIO 101
806,"Food Science, BS",MICROBIO 303
806,"Food Science, BS",MICROBIO 102
806,"Food Science, BS",MICROBIO 304
806,"Food Science, BS",BIOCHEM 501
807,"Food Science, BS",NUTR SCI/BIOCHEM  510
807,"Food Science, BS",NUTR SCI 332
808,"Food Science, BS",FOOD SCI 301
808,"Food Science, BS",AN SCI/FOOD SCI 321
808,"Food Science, BS",FOOD SCI/MICROBIO 324
808,"Food Science, BS",FOOD SCI/MICROBIO 325
808,"Food Science, BS",FOOD SCI 410
808,"Food Science, BS",FOOD SCI 412
808,"Food Science, BS",FOOD SCI 432
808,"Food Science, BS",FOOD SCI 440
808,"Food Science, BS",FOOD SCI 514
808,"Food Science, BS",FOOD SCI 532
808,"Food Science, BS",FOOD SCI 511
808,"Food Science, BS",FOOD SCI/AN SCI  515
808,"Food Science, BS",FOOD SCI 535
809,"Food Science, BS",FOOD SCI 602
809,"Food Science, BS",FOOD SCI 603
810,"Forest Science, BS",MATH 112 & MATH 113
811,"Forest Science, BS",MATH 114
812,"Forest Science, BS",STAT 301
813,"Forest Science, BS",STAT 371
814,"Forest Science, BS",CHEM 103
815,"Forest Science, BS",CHEM 108
816,"Forest Science, BS",CHEM 109
817,"Forest Science, BS",BIOLOGY/BOTANY  130 & BIOLOGY/ZOOLOGY  101 & BIOLOGY/ZOOLOGY  102
818,"Forest Science, BS",BIOLOGY/BOTANY/ZOOLOGY  151 & BIOLOGY/BOTANY/ZOOLOGY  152
819,"Forest Science, BS",BIOCORE 381 & BIOCORE 382 & BIOCORE 383 & BIOCORE 384
820,"Forest Science, BS",F&W ECOL 110
821,"Forest Science, BS",F&W ECOL/ENVIR ST/ZOOLOGY  360
822,"Forest Science, BS",F&W ECOL 379
823,"Forest Science, BS",F&W ECOL/AN SCI/ZOOLOGY  520
824,"Forest Science, BS",SOIL SCI 301
825,"Forest Science, BS",SOIL SCI/ENVIR ST/GEOG  230
826,"Forest Science, BS",F&W ECOL 300
827,"Forest Science, BS",BOTANY/F&W ECOL 402
828,"Forest Science, BS",F&W ECOL 395
829,"Forest Science, BS",GEOG/CIV ENGR/ENVIR ST  377
829,"Forest Science, BS",F&W ECOL/ENVIR ST/G L E/GEOG/GEOSCI/LAND ARC  371
830,"Forest Science, BS",F&W ECOL 305
831,"Forest Science, BS",F&W ECOL 390
832,"Forest Science, BS",F&W ECOL 410 & F&W ECOL 411
833,"Forest Science, BS",F&W ECOL/A A E  430
834,"Forest Science, BS",F&W ECOL 448 & F&W ECOL 449 & F&W ECOL 450
835,"Forest Science, BS",ENVIR ST/F&W ECOL 515
836,"Forest Science, BS",ENVIR ST/ECON/POLI SCI/URB R PL  449
836,"Forest Science, BS",ENVIR ST/GEOG  439
836,"Forest Science, BS",ENVIR ST/HISTORY/LEGAL ST  430
837,"Forest Science, BS",F&W ECOL 550 & F&W ECOL 551
838,"Forest Science, BS",F&W ECOL 658
839,"Forest Science, BS",F&W ECOL/LAND ARC/ZOOLOGY  565
839,"Forest Science, BS",LAND ARC 668
839,"Forest Science, BS",SOIL SCI 302
839,"Forest Science, BS",SOIL SCI/F&W ECOL  451
840,"Forest Science, BS",A A E/ENVIR ST  244
840,"Forest Science, BS",A A E/ECON/ENVIR ST  343
840,"Forest Science, BS",A A E/ECON  371
840,"Forest Science, BS",ECON 101
840,"Forest Science, BS",GEN BUS 310
840,"Forest Science, BS",GEN BUS 311
840,"Forest Science, BS",INTL BUS 200
840,"Forest Science, BS",LSC 270
840,"Forest Science, BS",OTM 300
841,"Forest Science, BS",F&W ECOL/BOTANY  455
841,"Forest Science, BS",PLANTSCI/LAND ARC  263
841,"Forest Science, BS",SOIL SCI 326
842,"Forest Science, BS",ENVIR ST/CIV ENGR/LAND ARC  556
842,"Forest Science, BS",ENVIR ST/SOIL SCI  575
842,"Forest Science, BS",ENVIR ST/LAND ARC/SOIL SCI  695
842,"Forest Science, BS",GEOG 370
842,"Forest Science, BS",ENVIR ST/CIV ENGR/GEOG  377
842,"Forest Science, BS",GEOG 378
843,"Forest Science, BS",GEOG/BOTANY  338
843,"Forest Science, BS",F&W ECOL 306
843,"Forest Science, BS",F&W ECOL 318
843,"Forest Science, BS",F&W ECOL 379
843,"Forest Science, BS",F&W ECOL 655
843,"Forest Science, BS",ZOOLOGY/ENVIR ST  315
843,"Forest Science, BS",ZOOLOGY 316
843,"Forest Science, BS",ZOOLOGY/ENVIR ST  510
843,"Forest Science, BS",ZOOLOGY/ENVIR ST  511
843,"Forest Science, BS",ZOOLOGY/AN SCI/F&W ECOL  520
843,"Forest Science, BS",ZOOLOGY/AN SCI/F&W ECOL  521
844,"Forest Science, BS",AGROECOL 370
844,"Forest Science, BS",ENTOM/ZOOLOGY  302
844,"Forest Science, BS",ENTOM/BOTANY/ZOOLOGY  473
844,"Forest Science, BS",BOTANY/PL PATH  332
844,"Forest Science, BS",BOTANY/PL PATH  333
844,"Forest Science, BS",BOTANY 401
844,"Forest Science, BS",BOTANY 422
844,"Forest Science, BS",BOTANY/F&W ECOL/ZOOLOGY  460
844,"Forest Science, BS",F&W ECOL 458
844,"Forest Science, BS",LAND ARC/F&W ECOL/ZOOLOGY  565
845,"Forest Science, BS",F&W ECOL/ENVIR ST  100
845,"Forest Science, BS",F&W ECOL/ENVIR ST/ZOOLOGY  360
845,"Forest Science, BS",F&W ECOL/BOTANY/ENVIR ST/ZOOLOGY  516
845,"Forest Science, BS",F&W ECOL/ZOOLOGY  660
845,"Forest Science, BS",GEOG/ENVIR ST  339
845,"Forest Science, BS",LAND ARC/ENVIR ST  361
845,"Forest Science, BS",ZOOLOGY/ANTHRO/BOTANY  410
846,"Forest Science, BS",A A E/ECON/F&W ECOL  531
846,"Forest Science, BS",BSE/ENVIR ST  367
846,"Forest Science, BS",ENVIR ST/GEOSCI  411
846,"Forest Science, BS",ENVIR ST/ECON/POLI SCI/URB R PL  449
846,"Forest Science, BS",ECON/A A E/ENVIR ST/URB R PL  671
846,"Forest Science, BS",F&W ECOL 561
846,"Forest Science, BS",LAND ARC/ENVIR ST  581
846,"Forest Science, BS",PL PATH 300
847,"Forest Science, BS",ATM OCN 100
847,"Forest Science, BS",ATM OCN 101
847,"Forest Science, BS",ATM OCN/ENVIR ST  171
847,"Forest Science, BS",ATM OCN/ENVIR ST/GEOG  332
847,"Forest Science, BS",F&W ECOL/SOIL SCI  451
847,"Forest Science, BS",GEOG 342
847,"Forest Science, BS",MICROBIO 303
847,"Forest Science, BS",MICROBIO 304
847,"Forest Science, BS",SOIL SCI 323
847,"Forest Science, BS",SOIL SCI 621
848,"Forest Science, BS",AMER IND/ENVIR ST  306
848,"Forest Science, BS",AMER IND/ENVIR ST  341
848,"Forest Science, BS",AMER IND/ENVIR ST/GEOG  345
848,"Forest Science, BS",AMER IND/GEOG  410
848,"Forest Science, BS",AMER IND/ANTHRO/BOTANY  474
848,"Forest Science, BS",C&E SOC/F&W ECOL/SOC  248
848,"Forest Science, BS",C&E SOC/CURRIC/ENVIR ST  405
848,"Forest Science, BS",C&E SOC/SOC  541
848,"Forest Science, BS",ENVIR ST 307
848,"Forest Science, BS",ENVIR ST/PHILOS  441
848,"Forest Science, BS",ENVIR ST/GEOG/HISTORY  460
849,"Forest Science, BS",F&W ECOL 590
850,"Genetics and Genomics, BS",MATH 221
850,"Genetics and Genomics, BS",MATH 171 & MATH 217
850,"Genetics and Genomics, BS",STAT 371
850,"Genetics and Genomics, BS",STAT 301
850,"Genetics and Genomics, BS",STAT 240
851,"Genetics and Genomics, BS",CHEM 103 & CHEM 104
851,"Genetics and Genomics, BS",CHEM 109
851,"Genetics and Genomics, BS",CHEM 115 & CHEM 116
851,"Genetics and Genomics, BS",CHEM 341
851,"Genetics and Genomics, BS",CHEM 343 & CHEM 345
852,"Genetics and Genomics, BS",PHYSICS 103 & PHYSICS 104
852,"Genetics and Genomics, BS",PHYSICS 201 & PHYSICS 202
852,"Genetics and Genomics, BS",PHYSICS 207 & PHYSICS 208
853,"Genetics and Genomics, BS",BIOLOGY/BOTANY/ZOOLOGY  151 & BIOLOGY/BOTANY/ZOOLOGY  152
853,"Genetics and Genomics, BS",BOTANY/BIOLOGY  130
853,"Genetics and Genomics, BS",ZOOLOGY/BIOLOGY  101 & ZOOLOGY/BIOLOGY  102
853,"Genetics and Genomics, BS",BIOCORE 381 & BIOCORE 383
853,"Genetics and Genomics, BS",BIOCORE 382
853,"Genetics and Genomics, BS",BIOCORE 384
853,"Genetics and Genomics, BS",BIOCORE 486
854,"Genetics and Genomics, BS",BIOCHEM 501
854,"Genetics and Genomics, BS",BIOCHEM 507
854,"Genetics and Genomics, BS",GENETICS 467 & GENETICS 468
854,"Genetics and Genomics, BS",GENETICS 466
854,"Genetics and Genomics, BS",GENETICS 545
854,"Genetics and Genomics, BS",GENETICS 299
854,"Genetics and Genomics, BS",GENETICS 699
854,"Genetics and Genomics, BS",GENETICS 681
854,"Genetics and Genomics, BS",GENETICS 682
854,"Genetics and Genomics, BS",GENETICS 399
855,"Genetics and Genomics, BS",GENETICS/BIOLOGY  522
855,"Genetics and Genomics, BS",GENETICS 527
855,"Genetics and Genomics, BS",GENETICS 566
855,"Genetics and Genomics, BS",GENETICS 564
855,"Genetics and Genomics, BS",GENETICS 699
855,"Genetics and Genomics, BS",GENETICS 567
855,"Genetics and Genomics, BS",GENETICS 681
855,"Genetics and Genomics, BS",GENETICS 682
855,"Genetics and Genomics, BS",GENETICS 567
856,"Genetics and Genomics, BS",GENETICS 520
856,"Genetics and Genomics, BS",GENETICS/BIOLOGY  522
856,"Genetics and Genomics, BS",GENETICS 525
856,"Genetics and Genomics, BS",GENETICS 527
856,"Genetics and Genomics, BS",GENETICS 528
856,"Genetics and Genomics, BS",GENETICS 548
856,"Genetics and Genomics, BS",PLANTSCI 550
856,"Genetics and Genomics, BS",GENETICS 564
856,"Genetics and Genomics, BS",GENETICS/MD GENET  565
856,"Genetics and Genomics, BS",GENETICS 566
856,"Genetics and Genomics, BS",GENETICS 588
856,"Genetics and Genomics, BS",GENETICS 605
856,"Genetics and Genomics, BS",GENETICS/BIOCHEM/MICROBIO  612
856,"Genetics and Genomics, BS",GENETICS/PLANTSCI  615
856,"Genetics and Genomics, BS",GENETICS/BIOCHEM/MD GENET  620
856,"Genetics and Genomics, BS",GENETICS/CHEM  626
856,"Genetics and Genomics, BS",GENETICS 627
856,"Genetics and Genomics, BS",GENETICS/BIOCHEM  631
856,"Genetics and Genomics, BS",GENETICS 633
856,"Genetics and Genomics, BS",GENETICS/BOTANY/M M & I/PL PATH  655
856,"Genetics and Genomics, BS",GENETICS/MD GENET  662
856,"Genetics and Genomics, BS",GENETICS/MD GENET  677
857,"Genetics and Genomics, BS",BIOCHEM 508
857,"Genetics and Genomics, BS",BIOCHEM/NUTR SCI  560
857,"Genetics and Genomics, BS",CHEM 344
857,"Genetics and Genomics, BS",CHEM 345
858,"Genetics and Genomics, BS",BIOCHEM/M M & I  575
858,"Genetics and Genomics, BS",BIOCORE 485
858,"Genetics and Genomics, BS",BIOCORE 587
858,"Genetics and Genomics, BS",BOTANY/ANTHRO/ZOOLOGY  410
858,"Genetics and Genomics, BS",BOTANY/PL PATH  563
858,"Genetics and Genomics, BS",ENTOM/GENETICS/ZOOLOGY  624
858,"Genetics and Genomics, BS",MICROBIO 303
858,"Genetics and Genomics, BS",MICROBIO 304
858,"Genetics and Genomics, BS",MICROBIO 470
858,"Genetics and Genomics, BS",MICROBIO/ONCOLOGY  545
858,"Genetics and Genomics, BS",M M & I/PATH-BIO  528
858,"Genetics and Genomics, BS",PHM SCI 490
858,"Genetics and Genomics, BS",PL PATH 622
858,"Genetics and Genomics, BS",PL PATH/M M & I/ONCOLOGY  640
858,"Genetics and Genomics, BS",ZOOLOGY/ENVIR ST/F&W ECOL  360
858,"Genetics and Genomics, BS",ZOOLOGY 425
858,"Genetics and Genomics, BS",ZOOLOGY 470
858,"Genetics and Genomics, BS",ZOOLOGY 555
858,"Genetics and Genomics, BS",ZOOLOGY 570
858,"Genetics and Genomics, BS",POP HLTH/GENETICS/MD GENET  636
858,"Genetics and Genomics, BS",POP HLTH/AN SCI/GENETICS  849
859,"Genetics and Genomics, BS",AN SCI/DY SCI  361
859,"Genetics and Genomics, BS",AN SCI/DY SCI  362
859,"Genetics and Genomics, BS",AN SCI/DY SCI  363
859,"Genetics and Genomics, BS",PL PATH/BOTANY/ENTOM  505
859,"Genetics and Genomics, BS",PLANTSCI 338
859,"Genetics and Genomics, BS",PLANTSCI 340
859,"Genetics and Genomics, BS",PLANTSCI 360
859,"Genetics and Genomics, BS",PLANTSCI 501
859,"Genetics and Genomics, BS",PLANTSCI 502
860,"Genetics and Genomics, BS",B M I/COMP SCI  576
861,"Global Health, BS",MATH 112 & MATH 113
861,"Global Health, BS",MATH 114
861,"Global Health, BS",MATH 171 & MATH 217
861,"Global Health, BS",STAT 371
861,"Global Health, BS",STAT 240
861,"Global Health, BS",STAT 301
861,"Global Health, BS",CHEM 103 & CHEM 104
861,"Global Health, BS",CHEM 109
861,"Global Health, BS",CHEM 115 & CHEM 116
861,"Global Health, BS",BIOLOGY/BOTANY/ZOOLOGY  151 & BIOLOGY/BOTANY/ZOOLOGY  152
861,"Global Health, BS",ZOOLOGY/BIOLOGY  101 & ZOOLOGY/BIOLOGY  102 & BOTANY/BIOLOGY  130
861,"Global Health, BS",BIOCORE 381 & BIOCORE 382 & BIOCORE 383 & BIOCORE 384
862,"Global Health, BS",AFROAMER 151
862,"Global Health, BS",AMER IND 100
862,"Global Health, BS",ANTHRO 265
862,"Global Health, BS",GEN&WS 102
862,"Global Health, BS",GEN&WS 103
862,"Global Health, BS",GEN&WS 104
862,"Global Health, BS",GEN&WS/SOC  200
862,"Global Health, BS",SOC 134
862,"Global Health, BS",SOC 170
863,"Global Health, BS",A A E/ENVIR ST  244
863,"Global Health, BS",AGROECOL/C&E SOC/ENTOM/ENVIR ST  103
863,"Global Health, BS",C&E SOC/SOC  140
863,"Global Health, BS",C&E SOC/F&W ECOL/SOC  248
863,"Global Health, BS",GEOG 101
863,"Global Health, BS",GEOG/ENVIR ST  139
863,"Global Health, BS",INTL ST 101
863,"Global Health, BS",LSC 212
863,"Global Health, BS",LSC 251
863,"Global Health, BS",MED HIST/ANTHRO  231
863,"Global Health, BS",PHILOS 241
863,"Global Health, BS",POLI SCI 272
863,"Global Health, BS",RELIG ST 102
864,"Global Health, BS",ENTOM/ENVIR ST  205
864,"Global Health, BS",POP HLTH/C&E SOC  370
864,"Global Health, BS",ENTOM/NUTR SCI  203
864,"Global Health, BS",AGROECOL 377
864,"Global Health, BS",PL PATH 311
864,"Global Health, BS",HIST SCI/ENVIR ST  213
864,"Global Health, BS",MICROBIO 345
864,"Global Health, BS",NUTR SCI 379
865,"Global Health, BS",A A E/INTL ST  373
865,"Global Health, BS",C&E SOC/SOC  533
865,"Global Health, BS",COM ARTS 317
865,"Global Health, BS",CSCS 410
865,"Global Health, BS",CSCS 470
865,"Global Health, BS",CSCS 500
865,"Global Health, BS",DS 521
865,"Global Health, BS",ECON/POP HLTH/PUB AFFR  548
865,"Global Health, BS",FRENCH 288
865,"Global Health, BS",GEN&WS 525
865,"Global Health, BS",GEN&WS 534
865,"Global Health, BS",GEN&WS/INTL ST  535
865,"Global Health, BS",GEN&WS/HIST SCI  537
865,"Global Health, BS",GEOG 307
865,"Global Health, BS",HISTORY/INTL ST  330
865,"Global Health, BS",HIST SCI 360
865,"Global Health, BS",I SY E 417
865,"Global Health, BS",LEGAL ST 473
865,"Global Health, BS",LSC/COM ARTS/JOURN  617
865,"Global Health, BS",LSC 625
865,"Global Health, BS",MED HIST/PHILOS  505
865,"Global Health, BS",MED HIST/HIST SCI  509
865,"Global Health, BS",MED HIST/PHILOS  515
865,"Global Health, BS",MED HIST/AFROAMER/HIST SCI  523
865,"Global Health, BS",MED HIST/PHILOS  558
865,"Global Health, BS",MED HIST/HIST SCI/HISTORY  564
865,"Global Health, BS",NUTR SCI 379
865,"Global Health, BS",POP HLTH/C&E SOC  370
865,"Global Health, BS",POP HLTH/HIST SCI/MED HIST  553
865,"Global Health, BS",PUB AFFR 520
865,"Global Health, BS",RELIG ST 475
865,"Global Health, BS",SOC/C&E SOC  343
865,"Global Health, BS",SOC/AMER IND/C&E SOC  578
865,"Global Health, BS",SOC/C&E SOC  630
866,"Global Health, BS",A A E/ECON  477
866,"Global Health, BS",PLANTSCI 338
866,"Global Health, BS",AGROECOL 377
866,"Global Health, BS",AN SCI/DY SCI  370
866,"Global Health, BS",BIOCHEM/NUTR SCI  510
866,"Global Health, BS",BOTANY/AMER IND/ANTHRO  474
866,"Global Health, BS",C&E SOC/A A E/SOC  340
866,"Global Health, BS",C&E SOC/SOC  341
866,"Global Health, BS",DY SCI 471
866,"Global Health, BS",DY SCI/AN SCI/FOOD SCI/SOIL SCI  472
866,"Global Health, BS",DY SCI/AN SCI/FOOD SCI/SOIL SCI  473
866,"Global Health, BS",GEOG/ENVIR ST  309
866,"Global Health, BS",PLANTSCI 350
866,"Global Health, BS",PLANTSCI 360
866,"Global Health, BS",PLANTSCI 376
866,"Global Health, BS",PLANTSCI 380
866,"Global Health, BS",MED HIST/C&E SOC/PHILOS  565
866,"Global Health, BS",MICROBIO/FOOD SCI  325
866,"Global Health, BS",NUTR SCI 332
866,"Global Health, BS",NUTR SCI/A A E  350
866,"Global Health, BS",NUTR SCI 377
866,"Global Health, BS",NUTR SCI 431
866,"Global Health, BS",PL PATH 311
866,"Global Health, BS",SOIL SCI 301
867,"Global Health, BS",A A E/ECON/ENVIR ST  343
867,"Global Health, BS",AGROECOL 370
867,"Global Health, BS",ATM OCN/ENVIR ST  355
867,"Global Health, BS",BOTANY/F&W ECOL/ZOOLOGY  460
867,"Global Health, BS",BOTANY/ENVIR ST/F&W ECOL/ZOOLOGY  516
867,"Global Health, BS",CIV ENGR/G L E  421
867,"Global Health, BS",CIV ENGR 423
867,"Global Health, BS",C&E SOC/ENVIR ST/SOC  540
867,"Global Health, BS",C&E SOC/SOC  541
867,"Global Health, BS",ENTOM 490
867,"Global Health, BS",ENVIR ST/AMER IND  306
867,"Global Health, BS",ENVIR ST/PHILOS  441
867,"Global Health, BS",ENVIR ST/HISTORY  465
867,"Global Health, BS",F&W ECOL/ENVIR ST/ZOOLOGY  360
867,"Global Health, BS",GEOG/ATM OCN/ENVIR ST  332
867,"Global Health, BS",GEOG/ENVIR ST  337
867,"Global Health, BS",GEOG/ENVIR ST  339
867,"Global Health, BS",GEOG/ENVIR ST/F&W ECOL/G L E/GEOSCI/LAND ARC  371
867,"Global Health, BS",GEOG/CIV ENGR/ENVIR ST  377
867,"Global Health, BS",GEOG/SOIL SCI  526
867,"Global Health, BS",LAND ARC 360
867,"Global Health, BS",LAND ARC 363
867,"Global Health, BS",M&ENVTOX/CIV ENGR/SOIL SCI  631
867,"Global Health, BS",MICROBIO/SOIL SCI  425
867,"Global Health, BS",POP HLTH/ENVIR ST  471
867,"Global Health, BS",POP HLTH/ENVIR ST  502
